,date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
131,2022-04-08,84.57277353445838,73.23364766709496,37.18674668142669,98.82954283238946,158.18175092675173,73.38177635461544,69.8121878147137,133.15894760356844,191.76728590926461
132,2022-04-11,84.65986967863785,73.52313748213851,37.177161086088944,98.59639078238926,157.93943480437426,73.54939321285482,70.00258622991814,133.48571120023632,191.52104438878717
133,2022-04-12,84.75616835927441,73.49674399210123,37.14589666142491,98.42592653234716,157.48338157255338,73.698641943642,70.10150950090744,133.5867355737119,191.07441637957857
134,2022-04-13,84.83877255261304,73.71015833230898,37.086646368544685,98.29386442942358,156.8966964174878,73.82350568109601,70.19805024794755,133.51445652461152,190.65647642460624
135,2022-04-14,85.01316691250682,74.05034590034684,37.04913354303347,98.266595040787,156.34576732125979,73.97036969821147,70.27920947046411,133.41442860292216,190.42343733201906
136,2022-04-18,85.16641001420095,74.36174169400681,36.944380128996144,98.26628688446698,155.85573412745035,74.08869167356883,70.40627219645395,133.27891775901853,189.9002982917155
137,2022-04-19,85.26321552999877,74.78517486532151,36.871039459378,98.16256048887465,155.31678561178566,74.1506035062302,70.49530846267115,133.1519394459728,189.28852529629904
138,2022-04-20,85.46172265550501,75.19101443699309,36.808850365768095,98.33527476918991,154.98063506360796,74.23427585114581,70.60159846014201,133.21408240273155,188.91133900079117
139,2022-04-21,85.6993256540375,75.53448625351803,36.74832210848605,98.48843335160937,154.8332593909776,74.40059666934624,70.71399034877844,133.49796557750096,188.3097305374118
140,2022-04-22,85.70069046505992,75.5739940733045,36.67819790797637,98.57376819540377,154.53230785308028,74.63557520861087,70.70506136283478,133.71901289857425,187.68087654266986
141,2022-04-25,85.38616777735024,75.54566794519891,36.55251588663003,98.4450468982988,154.1225219441761,74.73444362298335,70.63724552674594,133.55244047481892,187.0766887337548
142,2022-04-26,85.07043928572753,75.06924793678128,36.419509283887606,98.25466988033929,153.54278778632414,74.80742363757747,70.60113510463022,133.4144352019406,186.4636547249653
143,2022-04-27,84.63756893154306,74.72601924530119,36.21160292944978,97.82266895926415,152.82138568526113,74.82571076252728,70.52796876469225,133.04941709530874,185.36650621851464
144,2022-04-28,84.47444751317681,74.52785791108452,36.041461199177235,97.51325555711455,152.01201835116711,74.82225033562324,70.45245747017088,132.71912962278768,184.15163447118707
145,2022-04-29,84.4928128343137,74.44953043901137,35.91683983654495,97.3483968172747,151.54969226820222,74.84907836442983,70.46666808279299,132.56432324893157,183.08774996901568
146,2022-05-02,84.35772966957347,74.19797431210804,35.71972460661743,96.93377982574474,151.19329421594583,74.80778976888848,70.36332414975865,132.28517816941041,181.9375147101871
147,2022-05-03,84.276804988828,74.16110996208877,35.58633168265233,96.64971839512938,150.71860004037782,74.68758853547465,70.19713606004589,132.0276052812075,181.0130486107876
148,2022-05-04,84.3378802820821,74.38109692003414,35.45861802559028,96.45780548693995,150.3439404832466,74.57434379696994,70.00805883420617,131.83869517999355,180.40104634021242
149,2022-05-05,84.65702742655714,74.91462040826312,35.41651763555974,96.5259422732552,150.11461408736938,74.56396575635793,69.96978191199472,131.78313144463107,180.20559882052555
150,2022-05-06,84.61494685758133,75.27395304339126,35.31887494652737,96.27188450719531,150.00389059516857,74.53290615682411,69.9704832068234,131.6362042988062,179.55697939647467
151,2022-05-09,84.53691743128637,75.78656983814574,35.25851570478025,96.13214295312206,149.67158287471875,74.47846599498737,70.038245819644,131.55982725924736,178.9213808908134
152,2022-05-10,84.2374573545452,75.5049300775161,35.146843001701,95.87938629152447,149.22952044216757,74.44554009779746,70.05832977645625,131.34496321846325,178.1652982892388
153,2022-05-11,83.9679833685203,75.34614675903654,35.00474232839076,95.63729281687357,148.78065232941768,74.49450449046958,70.00444278274583,131.23273371165686,177.6155060117327
154,2022-05-12,83.71037860068326,75.36513935787836,34.86681875330074,95.26970145805251,148.3066605194218,74.47232924540288,69.9341786763176,131.08868373787686,176.9431566087531
155,2022-05-13,83.4832303195945,75.37465214035316,34.721649930637156,94.9062922207174,147.65033622154002,74.45653375742799,69.79286463755935,130.9623917227501,176.1674900873702
156,2022-05-16,83.358366674282,75.55257434477775,34.61185019562858,94.64452565528688,147.04845736524788,74.4405989451489,69.74574952203831,130.88949236591532,175.68206681067795
157,2022-05-17,83.20859191516189,75.98184457755035,34.50303695945649,94.37054044719913,146.68335643843133,74.49020163754021,69.69151188091357,130.93833830049405,175.0776592797357
158,2022-05-18,83.36181845361546,76.49029734081651,34.48819808534962,94.3958777446229,146.5145222865979,74.46399570795234,69.710183855727,131.08463194054758,174.86861765376244
159,2022-05-19,83.22264416845601,76.60108406675752,34.39646921539122,94.06892878045318,146.3397139908178,74.21985092551213,69.6981460047616,131.10161781404202,174.2206000770032
160,2022-05-20,83.1585908045486,76.67350648477552,34.31625927153229,93.74059555852847,145.94680100197925,73.8648623187394,69.65932432674572,130.9899888179147,173.41286369279277
161,2022-05-23,82.96204476672509,76.91382116892758,34.17990512640941,93.24204754643975,145.5382341413669,73.52898382234122,69.6048080461578,130.93836469656787,172.36388207593893
162,2022-05-24,82.9107450980516,77.23928936984396,34.11956658044208,92.84625254728175,145.07874981336045,73.31354632676411,69.62364282155647,130.8866019958335,171.38784817208807
163,2022-05-25,82.83977823753295,77.59327325398561,34.06564372620854,92.61269940492849,144.6014641510264,73.13018906225147,69.80446104847634,130.8938939112225,170.51007778001684
164,2022-05-26,82.86438127506608,77.98535153604291,34.03759232135636,92.46513410428588,144.27527589153814,73.0937152554549,69.95307919810645,130.87040800455327,169.86223215962667
165,2022-05-27,82.99699320431421,78.60568920871535,34.05321763509511,92.47384318885403,144.0996602790085,73.15093866327531,70.10951177582749,130.8509870932502,169.65192952028036
