,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2015-01-27 00:00:00,15.337499618530273,,26.059499740600586,37.13998794555664,4.714055061340332,15.337499618530273,,26.059499740600586,42.65999984741211,4.90749979019165,15.51200008392334,,26.638999938964844,43.20000076293945,5.079999923706055,15.131500244140625,,26.042999267578125,42.11000061035156,4.897500038146973,15.3149995803833,,26.56999969482422,42.95000076293945,5.074999809265137,58406000,,39148000,169164000,35794800
2015-01-28 00:00:00,15.195500373840332,,25.62150001525879,35.860198974609375,4.637207508087158,15.195500373840332,,25.62150001525879,41.189998626708984,4.827499866485596,15.575499534606934,,26.284500122070312,42.790000915527344,4.987500190734863,15.1899995803833,,25.61750030517578,41.15999984741211,4.824999809265137,15.490500450134277,,26.25,42.7400016784668,4.96750020980835,61276000,,35822000,84507100,27272800
2015-01-29 00:00:00,15.58899974822998,,25.661500930786133,36.574092864990234,4.750078201293945,15.58899974822998,,25.661500930786133,42.0099983215332,4.945000171661377,15.640000343322754,,25.75950050354004,42.119998931884766,4.972499847412109,14.966500282287598,,25.173999786376953,40.790000915527344,4.807499885559082,15.236499786376953,,25.645000457763672,40.93000030517578,4.829999923706055,173132000,,79018000,63585300,23534000
2015-01-30 00:00:00,17.726499557495117,,26.877500534057617,35.172428131103516,4.610792636871338,17.726499557495117,,26.877500534057617,40.400001525878906,4.800000190734863,17.975000381469727,,27.155000686645508,41.58000183105469,4.96750020980835,17.03700065612793,,25.909000396728516,40.349998474121094,4.792500019073486,17.31599998474121,,25.950000762939453,41.54999923706055,4.909999847412109,477122000,,121108000,78004900,29820000
2015-02-02 00:00:00,18.223499298095703,,26.610000610351562,35.93855285644531,4.711655139923096,18.223499298095703,,26.610000610351562,41.279998779296875,4.90500020980835,18.25,,26.825000762939453,41.369998931884766,4.925000190734863,17.500499725341797,,26.086000442504883,40.22999954223633,4.735000133514404,17.502500534057617,,26.715999603271484,40.59000015258789,4.829999923706055,204638000,,75378000,50352500,25960400
2015-02-03 00:00:00,18.177499771118164,,26.665000915527344,36.21714401245117,4.829325199127197,18.177499771118164,,26.665000915527344,41.599998474121094,5.027500152587891,18.391000747680664,,26.872499465942383,41.93000030517578,5.03249979019165,18.010499954223633,,26.340499877929688,41.04999923706055,4.914999961853027,18.01449966430664,,26.496999740600586,41.630001068115234,4.940000057220459,124252000,,47062000,52082400,18346800
2015-02-04 00:00:00,18.237499237060547,,26.30500030517578,36.42609786987305,4.8413310050964355,18.237499237060547,,26.30500030517578,41.84000015258789,5.039999961853027,18.375,,26.837499618530273,42.209999084472656,5.097499847412109,17.911500930786133,,26.25149917602539,41.36000061035156,4.997499942779541,17.91900062561035,,26.656999588012695,41.939998626708984,5.012499809265137,83398000,,33896000,41614800,18151600
2015-02-05 00:00:00,18.694499969482422,,26.491500854492188,36.9571647644043,4.92057991027832,18.694499969482422,,26.491500854492188,42.45000076293945,5.122499942779541,18.940000534057617,,26.534500122070312,42.63999938964844,5.125,18.295000076293945,,26.281999588012695,41.86000061035156,5.039999961853027,18.299999237060547,,26.396499633789062,42.220001220703125,5.045000076293945,144952000,,33176000,36548200,14044800
2015-02-06 00:00:00,18.714000701904297,,26.694000244140625,36.92234420776367,4.898969650268555,18.714000701904297,,26.694000244140625,42.40999984741211,5.099999904632568,18.79949951171875,,27.01099967956543,42.790000915527344,5.177499771118164,18.550500869750977,,26.4325008392334,42.150001525878906,5.077499866485596,18.743499755859375,,26.550500869750977,42.68000030517578,5.117499828338623,77848000,,42938000,34616600,21052400
2015-02-09 00:00:00,18.527999877929688,,26.464000701904297,36.87881088256836,4.8941650390625,18.527999877929688,,26.464000701904297,42.36000061035156,5.09499979019165,18.720500946044922,,26.694000244140625,42.7400016784668,5.110000133514404,18.360000610351562,,26.377500534057617,42.209999084472656,5.037499904632568,18.549999237060547,,26.55299949645996,42.2400016784668,5.070000171661377,54492000,,30314000,31381100,27394400
2015-02-10 00:00:00,18.649999618530273,,27.007999420166016,37.087745666503906,5.03104829788208,18.649999618530273,,27.007999420166016,42.599998474121094,5.237500190734863,18.71500015258789,,27.049999237060547,42.77000045776367,5.239999771118164,18.425500869750977,,26.458499908447266,42.18000030517578,5.077499866485596,18.559499740600586,,26.607500076293945,42.7400016784668,5.099999904632568,45744000,,47430000,29670700,22620400
2015-02-11 00:00:00,18.756999969482422,,26.899999618530273,36.89621353149414,4.997426986694336,18.756999969482422,,26.899999618530273,42.380001068115234,5.202499866485596,18.854999542236328,,27.09749984741211,42.650001525878906,5.25,18.55500030517578,,26.799999237060547,42.209999084472656,5.167500019073486,18.561500549316406,,26.986499786376953,42.650001525878906,5.25,55730000,,38306000,38262500,32083200
2015-02-12 00:00:00,18.85849952697754,,27.300500869750977,37.51434326171875,5.355243682861328,18.85849952697754,,27.300500869750977,43.09000015258789,5.574999809265137,18.925500869750977,,27.41699981689453,43.09000015258789,5.625,18.657499313354492,,26.850000381469727,42.5099983215332,5.46750020980835,18.7549991607666,,26.982999801635742,42.65999984741211,5.5,55822000,,48590000,33268800,67690400
2015-02-13 00:00:00,19.09149932861328,,27.558000564575195,38.193416595458984,5.357646465301514,19.09149932861328,,27.558000564575195,43.869998931884766,5.577499866485596,19.149999618530273,,27.62700080871582,43.869998931884766,5.585000038146973,18.850500106811523,,27.329999923706055,43.150001525878906,5.477499961853027,18.920499801635742,,27.375499725341797,43.380001068115234,5.5625,69502000,,47382000,40264900,31008400
2015-02-17 00:00:00,18.771499633789062,,27.250499725341797,38.210960388183594,5.374456882476807,18.771499633789062,,27.250499725341797,43.58000183105469,5.59499979019165,18.999500274658203,,27.649999618530273,44.0,5.622499942779541,18.633499145507812,,27.163000106811523,43.189998626708984,5.53249979019165,18.88599967956543,,27.558000564575195,43.970001220703125,5.567500114440918,73464000,,39174000,33695700,20334000
2015-02-18 00:00:00,18.668500900268555,,27.13249969482422,38.167110443115234,5.312017440795898,18.668500900268555,,27.13249969482422,43.529998779296875,5.53000020980835,18.836999893188477,,27.377500534057617,43.70000076293945,5.597499847412109,18.642499923706055,,26.977500915527344,43.38999938964844,5.519999980926514,18.68899917602539,,27.19099998474121,43.630001068115234,5.587500095367432,53012000,,31164000,27111700,17094800
2015-02-19 00:00:00,18.950000762939453,,27.322500228881836,38.14081573486328,5.326426982879639,18.950000762939453,,27.322500228881836,43.5,5.545000076293945,19.0939998626709,,27.343000411987305,43.529998779296875,5.610000133514404,18.671499252319336,,27.037500381469727,43.04999923706055,5.519999980926514,18.67449951171875,,27.12350082397461,43.18000030517578,5.599999904632568,59076000,,30834000,27603400,16943200
2015-02-20 00:00:00,19.183000564575195,,27.09000015258789,38.456459045410156,5.36484956741333,19.183000564575195,,27.09000015258789,43.86000061035156,5.585000038146973,19.184999465942383,,27.378999710083008,43.880001068115234,5.587500095367432,18.79199981689453,,26.905000686645508,43.290000915527344,5.5,18.930999755859375,,27.378999710083008,43.5099983215332,5.539999961853027,65160000,,38234000,29721100,15775200
2015-02-23 00:00:00,19.006999969482422,,26.75,38.71073532104492,5.321622848510742,19.006999969482422,,26.75,44.150001525878906,5.539999961853027,19.226999282836914,,26.96500015258789,44.189998626708984,5.582499980926514,18.899999618530273,,26.600000381469727,43.650001525878906,5.512499809265137,19.172000885009766,,26.950000762939453,43.70000076293945,5.582499980926514,43540000,,32906000,32518800,12500800
2015-02-24 00:00:00,18.929500579833984,,26.9325008392334,38.658111572265625,5.378275394439697,18.929500579833984,,26.9325008392334,44.09000015258789,5.577499866485596,19.02400016784668,,26.969999313354492,44.29999923706055,5.577499866485596,18.808000564575195,,26.549999237060547,43.91999816894531,5.489999771118164,18.9325008392334,,26.577499389648438,44.150001525878906,5.539999961853027,38416000,,28406000,25271700,14935600
2015-02-25 00:00:00,19.26849937438965,,27.366500854492188,38.5704345703125,5.337292671203613,19.26849937438965,,27.366500854492188,43.9900016784668,5.534999847412109,19.392499923706055,,27.478500366210938,44.09000015258789,5.579999923706055,18.82699966430664,,26.90049934387207,43.79999923706055,5.510000228881836,18.863500595092773,,26.922000885009766,43.95000076293945,5.554999828338623,63490000,,40836000,29759800,12382000
2015-02-26 00:00:00,19.239999771118164,,27.964500427246094,38.63182067871094,5.351759433746338,19.239999771118164,,27.964500427246094,44.060001373291016,5.550000190734863,19.4685001373291,,28.006500244140625,44.22999954223633,5.582499980926514,19.163999557495117,,27.254499435424805,43.88999938964844,5.505000114440918,19.203500747680664,,27.28700065612793,43.9900016784668,5.539999961853027,53742000,,54032000,28957300,15286400
2015-02-27 00:00:00,19.007999420166016,,28.131500244140625,38.447696685791016,5.318006992340088,19.007999420166016,,28.131500244140625,43.849998474121094,5.514999866485596,19.29949951171875,,28.47100067138672,44.20000076293945,5.547500133514404,18.989500045776367,,27.851499557495117,43.65999984741211,5.494999885559082,19.200000762939453,,27.907499313354492,44.130001068115234,5.534999847412109,50646000,,68328000,33807700,15749200
2015-03-02 00:00:00,19.283000946044922,,28.750999450683594,38.47399139404297,5.448185443878174,19.283000946044922,,28.750999450683594,43.880001068115234,5.650000095367432,19.295000076293945,,28.79949951171875,44.189998626708984,5.679999828338623,18.974000930786133,,28.157499313354492,43.54999923706055,5.492499828338623,19.042499542236328,,28.350000381469727,43.66999816894531,5.5,42784000,,50406000,31924000,30151200
2015-03-03 00:00:00,19.230499267578125,,28.93950080871582,37.947914123535156,5.346935749053955,19.230499267578125,,28.93950080871582,43.279998779296875,5.545000076293945,19.30500030517578,,29.042499542236328,43.83000183105469,5.635000228881836,19.079999923706055,,28.524999618530273,43.09000015258789,5.527500152587891,19.197500228881836,,28.8174991607666,43.560001373291016,5.607500076293945,38930000,,50526000,31748600,16034400
2015-03-04 00:00:00,19.13599967956543,,28.916500091552734,37.7550163269043,5.407203674316406,19.13599967956543,,28.916500091552734,43.060001373291016,5.607500076293945,19.395000457763672,,29.081499099731445,43.209999084472656,5.619999885559082,19.109500885009766,,28.625999450683594,42.880001068115234,5.502500057220459,19.285499572753906,,28.848499298095703,43.0099983215332,5.525000095367432,45182000,,37964000,25748700,22684000
2015-03-05 00:00:00,19.39150047302246,,29.071500778198242,37.798858642578125,5.510864734649658,19.39150047302246,,29.071500778198242,43.11000061035156,5.715000152587891,19.42099952697754,,29.15999984741211,43.2400016784668,5.724999904632568,19.194499969482422,,28.911500930786133,42.81999969482422,5.59250020980835,19.280500411987305,,28.981000900268555,43.06999969482422,5.607500076293945,53870000,,35918000,23193500,32305600
2015-03-06 00:00:00,19.004499435424805,,28.645000457763672,37.141273498535156,5.436131477355957,19.004499435424805,,28.645000457763672,42.36000061035156,5.637499809265137,19.350000381469727,,29.138999938964844,43.11000061035156,5.710000038146973,18.944000244140625,,28.60300064086914,42.150001525878906,5.632500171661377,19.275999069213867,,29.100000381469727,43.0,5.682499885559082,52540000,,37592000,36248800,25739200
2015-03-09 00:00:00,18.92799949645996,,28.704999923706055,37.57088851928711,5.450596332550049,18.92799949645996,,28.704999923706055,42.849998474121094,5.652500152587891,18.96649932861328,,28.772499084472656,43.130001068115234,5.695000171661377,18.763999938964844,,28.452499389648438,42.189998626708984,5.627500057220459,18.920000076293945,,28.54599952697754,42.189998626708984,5.639999866485596,46228000,,23478000,32108000,22238800
2015-03-10 00:00:00,18.475500106811523,,27.99250030517578,36.85190963745117,5.544614315032959,18.475500106811523,,27.99250030517578,42.029998779296875,5.75,18.888500213623047,,28.488000869750977,42.709999084472656,5.787499904632568,18.458999633789062,,27.990999221801758,42.029998779296875,5.667500019073486,18.872499465942383,,28.423999786376953,42.349998474121094,5.677499771118164,62420000,,40080000,39159700,52721200
2015-03-11 00:00:00,18.318500518798828,,27.784500122070312,36.80807876586914,5.515686511993408,18.318500518798828,,27.784500122070312,41.97999954223633,5.71999979019165,18.667499542236328,,28.208999633789062,42.369998931884766,5.824999809265137,18.312999725341797,,27.77050018310547,41.84000015258789,5.704999923706055,18.530500411987305,,27.989999771118164,42.310001373291016,5.75,49902000,,40524000,32215300,26212000
2015-03-12 00:00:00,18.711999893188477,,28.058500289916992,35.966346740722656,5.465059280395508,18.711999893188477,,28.058500289916992,41.02000045776367,5.667500019073486,18.774999618530273,,28.091999053955078,41.650001525878906,5.707499980926514,18.375999450683594,,27.776500701904297,40.86000061035156,5.559999942779541,18.44099998474121,,27.923999786376953,41.33000183105469,5.664999961853027,56200000,,35602000,59992500,40697200
2015-03-13 00:00:00,18.52899932861328,,27.649999618530273,36.2819938659668,5.472292423248291,18.52899932861328,,27.649999618530273,41.380001068115234,5.675000190734863,18.699499130249023,,28.218000411987305,41.470001220703125,5.690000057220459,18.333999633789062,,27.51650047302246,40.61000061035156,5.5625,18.576000213623047,,27.96150016784668,40.70000076293945,5.639999866485596,52234000,,35428000,58007700,35928800
2015-03-16 00:00:00,18.667499542236328,,28.082000732421875,36.4398307800293,5.537381649017334,18.667499542236328,,28.082000732421875,41.560001373291016,5.742499828338623,18.69700050354004,,28.1875,41.63999938964844,5.777500152587891,18.336000442504883,,27.56599998474121,41.279998779296875,5.682499885559082,18.518999099731445,,27.846500396728516,41.470001220703125,5.71999979019165,47082000,,36856000,35273500,23695600
2015-03-17 00:00:00,18.59600067138672,,27.88050079345703,36.56256866455078,5.604881286621094,18.59600067138672,,27.88050079345703,41.70000076293945,5.8125,18.725000381469727,,28.031999588012695,41.83000183105469,5.815000057220459,18.48200035095215,,27.720500946044922,41.150001525878906,5.690000057220459,18.555500030517578,,27.914499282836914,41.369998931884766,5.730000019073486,40740000,,28892000,31673400,29990000
2015-03-18 00:00:00,18.756999969482422,,28.308000564575195,37.264015197753906,5.513275146484375,18.756999969482422,,28.308000564575195,42.5,5.71750020980835,18.79949951171875,,28.32550048828125,42.83000183105469,5.84250020980835,18.334999084472656,,27.674999237060547,41.33000183105469,5.664999961853027,18.49850082397461,,27.886499404907227,41.43000030517578,5.8125,53082000,,35324000,44194800,41384400
2015-03-19 00:00:00,18.66200065612793,,28.183500289916992,37.07987594604492,5.597650051116943,18.66200065612793,,28.183500289916992,42.290000915527344,5.804999828338623,18.855499267578125,,28.347999572753906,42.59000015258789,5.824999809265137,18.609500885009766,,28.106000900268555,42.220001220703125,5.695000171661377,18.693500518798828,,28.22599983215332,42.2599983215332,5.737500190734863,38314000,,24660000,33879100,31075600
2015-03-20 00:00:00,18.92449951171875,,28.247499465942383,37.59720230102539,5.657915115356445,18.92449951171875,,28.247499465942383,42.880001068115234,5.867499828338623,18.9685001373291,,28.354999542236328,42.97999954223633,5.902500152587891,18.79599952697754,,28.224000930786133,42.4900016784668,5.797500133514404,18.81450080871582,,28.335500717163086,42.560001373291016,5.852499961853027,75272000,,44320000,71904500,46208400
2015-03-23 00:00:00,18.75550079345703,,28.26849937438965,37.57965850830078,5.474703311920166,18.75550079345703,,28.26849937438965,42.86000061035156,5.677499771118164,19.088499069213867,,28.48200035095215,43.130001068115234,5.767499923706055,18.746999740600586,,28.152999877929688,42.779998779296875,5.675000190734863,18.903499603271484,,28.299999237060547,42.880001068115234,5.692500114440918,44786000,,30234000,26246100,42601200
2015-03-24 00:00:00,18.704500198364258,,28.87700080871582,37.6147346496582,5.399971961975098,18.704500198364258,,28.87700080871582,42.900001525878906,5.599999904632568,18.761999130249023,,29.0939998626709,43.16999816894531,5.699999809265137,18.613500595092773,,28.404499053955078,42.75,5.574999809265137,18.699499130249023,,28.427000045776367,42.779998779296875,5.659999847412109,44564000,,79156000,25513300,33048000
2015-03-25 00:00:00,18.54800033569336,,28.350000381469727,36.35213088989258,5.072116374969482,18.54800033569336,,28.350000381469727,41.459999084472656,5.260000228881836,19.024999618530273,,29.00349998474121,42.93000030517578,5.597499847412109,18.51449966430664,,28.350000381469727,41.439998626708984,5.242499828338623,18.758499145507812,,28.87849998474121,42.91999816894531,5.597499847412109,68590000,,53070000,43469900,54255200
2015-03-26 00:00:00,18.36750030517578,,28.18199920654297,36.132930755615234,5.055240631103516,18.36750030517578,,28.18199920654297,41.209999084472656,5.242499828338623,18.56999969482422,,28.359500885009766,41.61000061035156,5.264999866485596,18.282499313354492,,27.91550064086914,40.91999816894531,5.114999771118164,18.47949981689453,,28.232500076293945,41.220001220703125,5.152500152587891,58600000,,49842000,37495600,31192000
2015-03-27 00:00:00,18.527999877929688,,27.877500534057617,35.92250442504883,5.154079437255859,18.527999877929688,,27.877500534057617,40.970001220703125,5.34499979019165,18.65850067138672,,28.203500747680664,41.43000030517578,5.364999771118164,18.328500747680664,,27.846500396728516,40.83000183105469,5.1875,18.355499267578125,,28.09149932861328,41.119998931884766,5.272500038146973,52196000,,34552000,34401400,31828800
2015-03-30 00:00:00,18.72949981689453,,28.05699920654297,35.91373825073242,5.175775527954102,18.72949981689453,,28.05699920654297,40.959999084472656,5.367499828338623,18.805999755859375,,28.107999801635742,41.540000915527344,5.394999980926514,18.577499389648438,,27.839500427246094,40.90999984741211,5.300000190734863,18.5935001373291,,28.012500762939453,41.099998474121094,5.369999885559082,36418000,,24788000,35049700,25325200
2015-03-31 00:00:00,18.604999542236328,,27.735000610351562,35.650699615478516,5.04559850692749,18.604999542236328,,27.735000610351562,40.65999984741211,5.232500076293945,18.885000228881836,,28.122499465942383,41.029998779296875,5.357500076293945,18.57550048828125,,27.73349952697754,40.540000915527344,5.227499961853027,18.66200065612793,,27.89699935913086,40.779998779296875,5.352499961853027,50122000,,34932000,34887200,35727600
2015-04-01 00:00:00,18.51300048828125,,27.47450065612793,35.70330810546875,5.064883708953857,18.51300048828125,,27.47450065612793,40.720001220703125,5.252500057220459,18.658000946044922,,27.924999237060547,40.7599983215332,5.269999980926514,18.41699981689453,,27.30150032043457,40.310001373291016,5.162499904632568,18.604999542236328,,27.741500854492188,40.599998474121094,5.252500057220459,49162000,,38902000,36865300,33076800
2015-04-02 00:00:00,18.612499237060547,,27.065500259399414,35.326290130615234,5.076937198638916,18.612499237060547,,27.065500259399414,40.290000915527344,5.264999866485596,18.663999557495117,,27.399999618530273,40.7400016784668,5.297500133514404,18.450000762939453,,27.02199935913086,40.119998931884766,5.21999979019165,18.524999618530273,,27.370500564575195,40.65999984741211,5.28249979019165,37506000,,47760000,37487500,19220400
2015-04-06 00:00:00,18.851999282836914,,27.197500228881836,36.43104553222656,5.223989963531494,18.851999282836914,,27.197500228881836,41.54999923706055,5.417500019073486,19.010000228881836,,27.277000427246094,41.779998779296875,5.434999942779541,18.468000411987305,,26.78499984741211,40.18000030517578,5.1875,18.5049991607666,,26.941999435424805,40.34000015258789,5.242499828338623,61014000,,33718000,39223700,51586400
2015-04-07 00:00:00,18.720500946044922,,27.243000030517578,36.413516998291016,5.2697930335998535,18.720500946044922,,27.243000030517578,41.529998779296875,5.465000152587891,18.965499877929688,,27.507999420166016,41.90999984741211,5.525000095367432,18.701499938964844,,27.179500579833984,41.310001373291016,5.387499809265137,18.8075008392334,,27.249500274658203,41.61000061035156,5.417500019073486,39098000,,27318000,28809400,41396400
2015-04-08 00:00:00,19.059999465942383,,27.441999435424805,36.31706237792969,5.308365345001221,19.059999465942383,,27.441999435424805,41.41999816894531,5.505000114440918,19.07900047302246,,27.575000762939453,41.689998626708984,5.525000095367432,18.732500076293945,,27.299999237060547,41.040000915527344,5.417500019073486,18.732999801635742,,27.299999237060547,41.459999084472656,5.46999979019165,52728000,,28386000,24753400,36643200
2015-04-09 00:00:00,19.177000045776367,,27.400999069213867,36.369667053222656,5.431311130523682,19.177000045776367,,27.400999069213867,41.47999954223633,5.632500171661377,19.22100067138672,,27.4685001373291,41.619998931884766,5.650000095367432,18.940000534057617,,27.09749984741211,41.25,5.460000038146973,19.033000946044922,,27.460500717163086,41.25,5.462500095367432,47846000,,32366000,25723900,37943200
2015-04-10 00:00:00,19.13249969482422,,27.427000045776367,36.580101013183594,5.486756801605225,19.13249969482422,,27.427000045776367,41.720001220703125,5.690000057220459,19.356000900268555,,27.49250030517578,41.95000076293945,5.692500114440918,19.06599998474121,,27.249000549316406,41.40999984741211,5.617499828338623,19.215499877929688,,27.478500366210938,41.630001068115234,5.637499809265137,51470000,,26104000,28022000,25872800
2015-04-13 00:00:00,19.118000030517578,,27.43199920654297,36.61518478393555,5.436131477355957,19.118000030517578,,27.43199920654297,41.7599983215332,5.637499809265137,19.263999938964844,,27.66349983215332,42.060001373291016,5.710000038146973,19.006999969482422,,27.315000534057617,41.38999938964844,5.612500190734863,19.17650032043457,,27.352500915527344,41.400001525878906,5.677499771118164,37890000,,29326000,30276700,23672400
2015-04-14 00:00:00,19.25550079345703,,26.98900032043457,36.51873779296875,5.3903279304504395,19.25550079345703,,26.98900032043457,41.650001525878906,5.590000152587891,19.390499114990234,,27.328500747680664,42.029998779296875,5.637499809265137,19.06049919128418,,26.78700065612793,41.38999938964844,5.534999847412109,19.175500869750977,,27.328500747680664,41.79999923706055,5.614999771118164,51672000,,47206000,24244400,22027600
