,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-04,27.10296058654785,37.85900115966797,40.38850021362305,57.24407196044922,15.13266658782959,29.0049991607666,37.85900115966797,40.38850021362305,62.29999923706055,15.13266658782959,29.127500534057617,37.98400115966797,40.67150115966797,62.75,15.199999809265137,28.9375,37.709999084472656,40.205501556396484,62.119998931884766,14.287332534790039,28.962499618530273,37.919498443603516,40.49449920654297,62.47999954223633,14.316666603088379,84472400,50210000,30306000,21340000,168202500
2017-01-05,27.24078369140625,39.022499084472656,40.6510009765625,57.24407196044922,15.116666793823242,29.15250015258789,39.022499084472656,40.6510009765625,62.29999923706055,15.116666793823242,29.21500015258789,39.119998931884766,40.6870002746582,62.65999984741211,15.165332794189453,28.952499389648438,38.01300048828125,40.29600143432617,62.029998779296875,14.796667098999023,28.979999542236328,38.07749938964844,40.375,62.189998626708984,15.094667434692383,88774400,116602000,26810000,24876000,88675500
2017-01-06,27.544469833374023,39.79949951171875,41.260501861572266,57.74025344848633,15.267333030700684,29.477500915527344,39.79949951171875,41.260501861572266,62.84000015258789,15.267333030700684,29.540000915527344,39.97200012207031,41.448001861572266,63.150001525878906,15.354000091552734,29.11750030517578,38.92399978637695,40.57500076293945,62.040000915527344,15.029999732971191,29.19499969482422,39.11800003051758,40.7495002746582,62.29999923706055,15.128666877746582,127007600,119724000,40342000,19922900,82918500
2017-01-09,27.79676628112793,39.84600067138672,41.35900115966797,57.55647659301758,15.41866683959961,29.747499465942383,39.84600067138672,41.35900115966797,62.63999938964844,15.41866683959961,29.857500076293945,40.0885009765625,41.52149963378906,63.08000183105469,15.461333274841309,29.485000610351562,39.5885009765625,41.08100128173828,62.540000915527344,15.199999809265137,29.487499237060547,39.900001525878906,41.31850051879883,62.7599983215332,15.264666557312012,134247600,68922000,28178000,20382700,59692500
2017-01-10,27.824800491333008,39.79499816894531,41.300498962402344,57.53810119628906,15.324666976928711,29.77750015258789,39.79499816894531,41.300498962402344,62.619998931884766,15.324666976928711,29.844999313354492,39.900001525878906,41.47050094604492,63.06999969482422,15.466667175292969,29.575000762939453,39.47700119018555,41.15700149536133,62.279998779296875,15.12600040435791,29.6924991607666,39.83000183105469,41.35350036621094,62.72999954223633,15.466667175292969,97848400,51168000,23948000,18593000,54900000
2017-01-11,27.97430992126465,39.95100021362305,41.49300003051758,58.06184005737305,15.315333366394043,29.9375,39.95100021362305,41.49300003051758,63.189998626708984,15.315333366394043,29.982500076293945,39.974998474121094,41.494998931884766,63.22999954223633,15.331999778747559,29.649999618530273,39.47549819946289,41.07350158691406,62.43000030517578,15.112000465393066,29.684999465942383,39.68299865722656,41.33100128173828,62.61000061035156,15.271332740783691,110354400,59856000,26508000,21517300,54762000
2017-01-12,27.857501983642578,40.68199920654297,41.47650146484375,57.52891540527344,15.305999755859375,29.8125,40.68199920654297,41.47650146484375,62.61000061035156,15.305999755859375,29.825000762939453,40.70650100708008,41.51900100708008,63.400001525878906,15.380000114440918,29.552499771118164,39.974998474121094,41.050498962402344,61.95000076293945,15.038666725158691,29.725000381469727,40.015499114990234,41.41899871826172,63.060001373291016,15.27066707611084,108344800,97478000,26990000,20968200,56853000
2017-01-13,27.80844497680664,40.856998443603516,41.547000885009766,57.611610412597656,15.850000381469727,29.760000228881836,40.856998443603516,41.547000885009766,62.70000076293945,15.850000381469727,29.905000686645508,41.08250045776367,41.73249816894531,62.869998931884766,15.856666564941406,29.702499389648438,40.56999969482422,41.47600173950195,62.349998474121094,15.305999755859375,29.77750015258789,40.715999603271484,41.54999923706055,62.619998931884766,15.333333015441895,104447600,75838000,25804000,19422300,91395000
2017-01-17,28.032705307006836,40.486000061035156,41.37300109863281,57.45539474487305,15.70533275604248,30.0,40.486000061035156,41.37300109863281,62.529998779296875,15.70533275604248,30.059999465942383,40.79999923706055,41.50899887084961,62.70000076293945,15.997332572937012,29.55500030517578,40.172000885009766,41.15999984741211,62.029998779296875,15.624667167663574,29.584999084472656,40.78499984741211,41.5,62.68000030517578,15.779999732971191,137759200,73410000,28818000,20664000,69262500
2017-01-18,28.030372619628906,40.374000549316406,41.45100021362305,57.42784118652344,15.890666961669922,29.997499465942383,40.374000549316406,41.45100021362305,62.5,15.890666961669922,30.125,40.58649826049805,41.490501403808594,62.70000076293945,15.980667114257812,29.927499771118164,40.2135009765625,41.20399856567383,62.119998931884766,15.70533275604248,30.0,40.474998474121094,41.4900016784668,62.66999816894531,15.776666641235352,94852000,47084000,20554000,19670100,56535000
2017-01-19,27.981311798095703,40.45199966430664,41.21849822998047,57.24407196044922,16.250667572021484,29.94499969482422,40.45199966430664,41.21849822998047,62.29999923706055,16.250667572021484,30.022499084472656,40.675498962402344,41.650001525878906,62.97999954223633,16.57866668701172,29.842500686645508,40.36600112915039,41.198001861572266,62.20000076293945,16.049999237060547,29.850000381469727,40.5,41.45000076293945,62.2400016784668,16.483333587646484,102389200,50816000,21410000,18451700,115984500
2017-01-20,28.032705307006836,40.416500091552734,41.40850067138672,57.64836502075195,16.315332412719727,30.0,40.416500091552734,41.40850067138672,62.7400016784668,16.315332412719727,30.112499237060547,40.80099868774414,41.46200180053711,62.81999969482422,16.399999618530273,29.9325008392334,40.3129997253418,41.22999954223633,62.369998931884766,16.200666427612305,30.112499237060547,40.763999938964844,41.454498291015625,62.66999816894531,16.36400032043457,130391600,67524000,26124000,30213500,63064500
2017-01-23,28.051395416259766,40.89400100708008,42.221500396728516,57.85050964355469,16.594667434692383,30.020000457763672,40.89400100708008,42.221500396728516,62.959999084472656,16.594667434692383,30.202499389648438,40.92499923706055,42.277000427246094,63.119998931884766,16.72599983215332,29.9424991607666,40.25400161743164,41.435001373291016,62.56999969482422,16.366666793823242,30.0,40.34000015258789,41.580501556396484,62.70000076293945,16.389999389648438,88200800,55950000,49148000,23097600,93943500
2017-01-24,28.025699615478516,41.12200164794922,42.47650146484375,58.36507034301758,16.974000930786133,29.99250030517578,41.12200164794922,42.47650146484375,63.52000045776367,16.974000930786133,30.024999618530273,41.199501037597656,42.57600021362305,63.7400016784668,16.98666763305664,29.875,40.724998474121094,42.11399841308594,62.939998626708984,16.643333435058594,29.887500762939453,41.099998474121094,42.3489990234375,63.20000076293945,16.666667938232422,92844000,59434000,33768000,24672900,74482500
2017-01-25,28.471887588500977,41.82600021362305,42.92250061035156,58.512081146240234,16.96466636657715,30.469999313354492,41.82600021362305,42.92250061035156,63.68000030517578,16.96466636657715,30.524999618530273,41.87099838256836,42.93949890136719,64.0999984741211,17.230667114257812,30.06999969482422,41.26449966430664,42.48699951171875,63.45000076293945,16.786666870117188,30.104999542236328,41.28950119018555,42.6775016784668,63.95000076293945,17.15399932861328,129510400,78452000,33108000,23672700,77139000
2017-01-26,28.485904693603516,41.95750045776367,42.8489990234375,59.05419921875,16.833999633789062,30.485000610351562,41.95750045776367,42.8489990234375,64.2699966430664,16.833999633789062,30.610000610351562,42.19200134277344,43.04999923706055,64.54000091552734,17.049333572387695,30.399999618530273,41.650001525878906,42.5260009765625,63.54999923706055,16.71666717529297,30.417499542236328,41.7765007019043,42.95249938964844,64.12000274658203,16.952667236328125,105350400,71726000,69866000,43554600,47281500
2017-01-27,28.488239288330078,41.78850173950195,42.25149917602539,60.441650390625,16.863332748413086,30.487499237060547,41.78850173950195,42.25149917602539,65.77999877929688,16.863332748413086,30.587499618530273,41.98500061035156,43.349998474121094,65.91000366210938,16.866666793823242,30.399999618530273,41.47200012207031,42.095001220703125,64.88999938964844,16.56800079345703,30.53499984741211,41.95000076293945,42.95000076293945,65.38999938964844,16.7586669921875,82251600,59974000,75050000,44818000,47494500
2017-01-30,28.413490295410156,41.51900100708008,41.19150161743164,59.84440994262695,16.708667755126953,30.407499313354492,41.51900100708008,41.19150161743164,65.12999725341797,16.708667755126953,30.407499313354492,41.67499923706055,41.86149978637695,65.79000091552734,17.019332885742188,30.165000915527344,40.819000244140625,41.05149841308594,64.80000305175781,16.47333335876465,30.232500076293945,41.650001525878906,41.85300064086914,65.69000244140625,16.8353328704834,121510000,74946000,70338000,31651400,57016500
2017-01-31,28.34807586669922,41.17399978637695,41.009498596191406,59.403358459472656,16.795333862304688,30.337499618530273,41.17399978637695,41.009498596191406,64.6500015258789,16.795333862304688,30.34749984741211,41.3494987487793,41.153499603271484,65.1500015258789,17.05933380126953,30.155000686645508,40.97800064086914,40.66999816894531,64.26000213623047,16.51333236694336,30.287500381469727,41.1875,40.974998474121094,64.86000061035156,16.615999221801758,196804000,62744000,40404000,25270500,61741500
2017-02-01,30.076763153076172,41.61750030517578,40.762001037597656,58.420188903808594,16.615999221801758,32.1875,41.61750030517578,40.762001037597656,63.58000183105469,16.615999221801758,32.622501373291016,41.68899917602539,41.20000076293945,64.62000274658203,16.8799991607666,31.752500534057617,41.24700164794922,40.61249923706055,63.470001220703125,16.60333251953125,31.75749969482422,41.46049880981445,41.20000076293945,64.36000061035156,16.8700008392334,447940000,77004000,45020000,39671500,59382000
2017-02-02,30.025371551513672,41.997501373291016,40.91299819946289,58.043460845947266,16.770000457763672,32.13249969482422,41.997501373291016,40.91299819946289,63.16999816894531,16.770000457763672,32.34749984741211,42.1245002746582,41.22800064086914,63.40999984741211,16.827999114990234,31.94499969482422,41.41299819946289,40.602500915527344,62.75,16.513999938964844,31.9950008392334,41.829498291015625,40.75,63.25,16.555999755859375,134841600,147010000,33784000,45827000,37497000
2017-02-03,30.153852462768555,40.5099983215332,41.006500244140625,58.512081146240234,16.755332946777344,32.27000045776367,40.5099983215332,41.006500244140625,63.68000030517578,16.755332946777344,32.29750061035156,40.915000915527344,41.30649948120117,63.70000076293945,16.812000274658203,32.040000915527344,40.20000076293945,40.967498779296875,63.06999969482422,16.64533233642578,32.07749938964844,40.33599853515625,41.15650177001953,63.5,16.79400062561035,98029200,217376000,30562000,30301800,32800500
2017-02-06,30.43651008605957,40.38199996948242,41.08100128173828,58.475318908691406,17.184667587280273,32.5724983215332,40.38199996948242,41.08100128173828,63.63999938964844,17.184667587280273,32.625,40.5359992980957,41.11949920654297,63.650001525878906,17.187999725341797,32.224998474121094,40.150001525878906,40.714500427246094,63.13999938964844,16.708667755126953,32.282501220703125,40.4900016784668,41.04600143432617,63.5,16.733333587646484,107383600,77946000,27018000,19796400,53437500
2017-02-07,30.726184844970703,40.625,41.46149826049805,58.28237533569336,17.165332794189453,32.88249969482422,40.625,41.46149826049805,63.43000030517578,17.165332794189453,33.022499084472656,40.80799865722656,41.59600067138672,63.779998779296875,17.333332061767578,32.61249923706055,40.375,41.16450119018555,63.22999954223633,17.094667434692383,32.6349983215332,40.46549987792969,41.275001525878906,63.7400016784668,17.21266746520996,152735200,69322000,33332000,20277200,63672000
2017-02-08,30.845325469970703,40.98550033569336,41.49399948120117,58.199668884277344,17.472000122070312,33.0099983215332,40.98550033569336,41.49399948120117,63.34000015258789,17.472000122070312,33.05500030517578,41.07400131225586,41.712501525878906,63.810001373291016,17.55733299255371,32.80500030517578,40.625,41.25550079345703,63.220001220703125,17.079999923706055,32.837501525878906,40.634498596191406,41.5265007019043,63.56999969482422,17.156667709350586,92016400,57160000,26044000,18096400,58995000
2017-02-09,31.068204879760742,41.06800079345703,41.50299835205078,58.861244201660156,17.946666717529297,33.10499954223633,41.06800079345703,41.50299835205078,64.05999755859375,17.946666717529297,33.11249923706055,41.25,41.5989990234375,64.44000244140625,18.07866668701172,32.779998779296875,40.98550033569336,41.32500076293945,63.31999969482422,17.74333381652832,32.912498474121094,41.08000183105469,41.58649826049805,63.52000045776367,17.75,113399600,49698000,23884000,22644400,117303000
2017-02-10,30.997825622558594,41.37300109863281,41.74250030517578,58.80611038208008,17.948667526245117,33.029998779296875,41.37300109863281,41.74250030517578,64.0,17.948667526245117,33.23500061035156,41.400001525878906,41.85749816894531,64.30000305175781,18.06333351135254,33.01250076293945,41.14250183105469,41.5255012512207,63.97999954223633,17.74066734313965,33.1150016784668,41.191001892089844,41.647499084472656,64.25,17.986000061035156,80262000,48592000,28302000,18170700,54295500
2017-02-13,31.272323608398438,41.826499938964844,41.948001861572266,59.46767807006836,18.706666946411133,33.3224983215332,41.826499938964844,41.948001861572266,64.72000122070312,18.706666946411133,33.45500183105469,42.150001525878906,42.08700180053711,64.86000061035156,18.71933364868164,33.1875,41.4275016784668,41.8125,64.12999725341797,18.034000396728516,33.27000045776367,41.58100128173828,41.8849983215332,64.23999786376953,18.049333572387695,92141600,83452000,25914000,22920100,105444000
2017-02-14,31.678220748901367,41.81949996948242,42.00149917602539,59.689537048339844,18.73200035095215,33.755001068115234,41.81949996948242,42.00149917602539,64.56999969482422,18.73200035095215,33.772499084472656,41.91550064086914,42.099998474121094,64.72000122070312,19.159332275390625,33.3125,41.5724983215332,41.791500091552734,64.0199966430664,18.573999404907227,33.36750030517578,41.849998474121094,41.98849868774414,64.41000366210938,18.601999282836914,132904800,55848000,27266000,23108400,110178000
2017-02-15,31.793170928955078,42.1349983215332,41.86600112915039,59.65256118774414,18.650667190551758,33.877498626708984,42.1349983215332,41.86600112915039,64.52999877929688,18.650667190551758,34.067501068115234,42.140499114990234,42.0885009765625,64.56999969482422,18.81599998474121,33.654998779296875,41.64099884033203,41.81100082397461,64.16000366210938,18.429332733154297,33.880001068115234,41.70000076293945,41.94049835205078,64.5,18.666667938232422,142492400,59378000,27144000,17005200,74218500
2017-02-16,31.755651473999023,42.207000732421875,42.10850143432617,59.64331817626953,17.93000030517578,33.837501525878906,42.207000732421875,42.10850143432617,64.5199966430664,17.93000030517578,33.974998474121094,42.25,42.134498596191406,65.23999786376953,18.666667938232422,33.709999084472656,41.96900177001953,41.862998962402344,64.44000244140625,17.899999618530273,33.91749954223633,42.09199905395508,41.92499923706055,64.73999786376953,18.50666618347168,90338400,54294000,20102000,20546300,106159500
2017-02-17,31.842451095581055,42.253501892089844,42.32749938964844,59.73576736450195,18.148666381835938,33.93000030517578,42.253501892089844,42.32749938964844,64.62000274658203,18.148666381835938,33.95750045776367,42.36349868774414,42.34700012207031,64.69000244140625,18.19266700744629,33.775001525878906,42.0364990234375,41.98899841308594,64.30000305175781,17.610000610351562,33.775001525878906,42.099998474121094,42.06549835205078,64.47000122070312,17.719999313354492,88792800,62246000,29224000,21248800,93856500
2017-02-21,32.0723762512207,42.821998596191406,42.4635009765625,59.61558532714844,18.492666244506836,34.17499923706055,42.821998596191406,42.4635009765625,64.48999786376953,18.492666244506836,34.1875,42.89899826049805,42.61000061035156,64.94999694824219,18.760000228881836,33.994998931884766,42.36249923706055,42.32749938964844,64.44999694824219,18.267332077026367,34.057498931884766,42.44200134277344,42.39950180053711,64.61000061035156,18.363332748413086,98028800,70154000,25206000,20655900,85150500
2017-02-22,32.16857147216797,42.78049850463867,42.56800079345703,59.49540710449219,18.233999252319336,34.27750015258789,42.78049850463867,42.56800079345703,64.36000061035156,18.233999252319336,34.279998779296875,42.92150115966797,42.68949890136719,64.38999938964844,18.89666748046875,34.02750015258789,42.60900115966797,42.33549880981445,64.05000305175781,18.17333221435547,34.10749816894531,42.84749984741211,42.400001525878906,64.33000183105469,18.687332153320312,83347600,52340000,24488000,19292700,131325000
2017-02-23,32.03249740600586,42.609500885009766,42.54999923706055,59.73576736450195,17.06599998474121,34.13249969482422,42.609500885009766,42.54999923706055,64.62000274658203,17.06599998474121,34.369998931884766,43.042999267578125,42.63100051879883,64.7300033569336,17.643999099731445,34.07500076293945,42.400001525878906,42.125,64.19000244140625,17.03733253479004,34.345001220703125,42.878501892089844,42.55400085449219,64.41999816894531,17.600000381469727,83152800,69240000,27734000,20273100,223728000
2017-02-24,32.0629997253418,42.262001037597656,42.390499114990234,59.73576736450195,17.133333206176758,34.165000915527344,42.262001037597656,42.390499114990234,64.62000274658203,17.133333206176758,34.165000915527344,42.29050064086914,42.417999267578125,64.80000305175781,17.21666717529297,33.81999969482422,41.88750076293945,42.14799880981445,64.13999938964844,16.68000030517578,33.977500915527344,42.234500885009766,42.38249969482422,64.52999877929688,16.8439998626709,87106400,73760000,26924000,21796800,122574000
2017-02-27,32.1263313293457,42.43199920654297,42.48350143432617,59.37523651123047,16.415332794189453,34.23249816894531,42.43199920654297,42.48350143432617,64.2300033569336,16.415332794189453,34.36000061035156,42.625,42.53350067138672,64.54000091552734,16.55733299255371,34.06999969482422,41.98350143432617,42.1505012512207,64.05000305175781,16.134000778198242,34.28499984741211,42.11899948120117,42.247501373291016,64.54000091552734,16.544666290283203,81029600,54272000,20206000,15871500,171912000
2017-02-28,32.14043045043945,42.25199890136719,42.246498107910156,59.144126892089844,16.666000366210938,34.247501373291016,42.25199890136719,42.246498107910156,63.97999954223633,16.666000366210938,34.36000061035156,42.704498291015625,42.44150161743164,64.19999694824219,16.733333587646484,34.17499923706055,42.102500915527344,42.071998596191406,63.7599983215332,16.260000228881836,34.27000045776367,42.5724983215332,42.36750030517578,64.08000183105469,16.279333114624023,93931600,55874000,27662000,23239800,91171500
2017-03-01,32.79733657836914,42.65399932861328,42.837501525878906,60.03157424926758,16.667999267578125,34.9474983215332,42.65399932861328,42.837501525878906,64.94000244140625,16.667999267578125,35.037498474121094,42.74150085449219,42.900001525878906,64.98999786376953,16.989999771118164,34.400001525878906,42.45050048828125,42.45100021362305,64.0199966430664,16.607332229614258,34.47249984741211,42.65250015258789,42.569000244140625,64.12999725341797,16.94533348083496,145658400,55202000,36374000,26937500,72142500
2017-03-02,32.602622985839844,42.445499420166016,42.49250030517578,59.17186737060547,16.698667526245117,34.7400016784668,42.445499420166016,42.49250030517578,64.01000213623047,16.698667526245117,35.06999969482422,42.74100112915039,42.824501037597656,64.75,16.885332107543945,34.689998626708984,42.36399841308594,42.43600082397461,63.880001068115234,16.551332473754883,35.0,42.65399932861328,42.81549835205078,64.69000244140625,16.6473331451416,104844000,42642000,25018000,24539600,50277000
2017-03-03,32.79500198364258,42.49399948120117,42.45399856567383,59.39372253417969,16.771333694458008,34.94499969482422,42.49399948120117,42.45399856567383,64.25,16.771333694458008,34.95750045776367,42.5994987487793,42.54100036621094,64.27999877929688,16.793333053588867,34.647499084472656,42.313499450683594,42.23550033569336,63.619998931884766,16.600000381469727,34.69499969482422,42.36000061035156,42.446998596191406,63.9900016784668,16.715999603271484,84432400,38822000,20100000,18135900,43791000
2017-03-06,32.691776275634766,42.330501556396484,42.36349868774414,59.41221237182617,16.747333526611328,34.834999084472656,42.330501556396484,42.36349868774414,64.2699966430664,16.747333526611328,34.942501068115234,42.42449951171875,42.446998596191406,64.55999755859375,16.780000686645508,34.650001525878906,42.055999755859375,42.05849838256836,63.810001373291016,16.500667572021484,34.842498779296875,42.26150131225586,42.34299850463867,63.970001220703125,16.527332305908203,87000000,52208000,20958000,18750300,50332500
2017-03-07,32.73400115966797,42.30099868774414,42.557498931884766,59.53238296508789,16.57266616821289,34.880001068115234,42.30099868774414,42.557498931884766,64.4000015258789,16.57266616821289,34.994998931884766,42.42300033569336,42.666500091552734,64.77999877929688,16.926000595092773,34.6974983215332,42.1875,42.2760009765625,64.19000244140625,16.55466651916504,34.76499938964844,42.27399826049805,42.362998962402344,64.19000244140625,16.794666290283203,69785200,44952000,20774000,18521000,51892500
2017-03-08,32.61200714111328,42.525001525878906,42.68199920654297,60.07779312133789,16.45800018310547,34.75,42.525001525878906,42.68199920654297,64.98999786376953,16.45800018310547,34.95000076293945,42.653499603271484,42.846500396728516,65.08000183105469,16.67133331298828,34.70500183105469,42.339500427246094,42.5625,64.25,16.35466766357422,34.73749923706055,42.400001525878906,42.65599822998047,64.26000213623047,16.46666717529297,74828800,45730000,20576000,21510900,55878000
2017-03-09,32.53691864013672,42.650001525878906,42.891998291015625,59.83745193481445,16.32666778564453,34.66999816894531,42.650001525878906,42.891998291015625,64.7300033569336,16.32666778564453,34.6974983215332,42.81999969482422,43.035499572753906,65.19999694824219,16.577333450317383,34.26250076293945,42.515499114990234,42.63349914550781,64.4800033569336,16.200000762939453,34.685001373291016,42.54999923706055,42.68450164794922,65.19000244140625,16.5086669921875,88623600,40964000,26954000,19846800,58189500
2017-03-10,32.64484405517578,42.62300109863281,43.070499420166016,60.02231979370117,16.246000289916992,34.78499984741211,42.62300109863281,43.070499420166016,64.93000030517578,16.246000289916992,34.84000015258789,42.86750030517578,43.21149826049805,65.26000213623047,16.433332443237305,34.65999984741211,42.58599853515625,42.88050079345703,64.75,16.200000762939453,34.8125,42.849998474121094,43.1349983215332,65.11000061035156,16.413999557495117,78451200,48728000,26732000,19538200,45994500
2017-03-13,32.6589241027832,42.72949981689453,43.229000091552734,59.81894302368164,16.411333084106445,34.79999923706055,42.72949981689453,43.229000091552734,64.70999908447266,16.411333084106445,34.85749816894531,42.78450012207031,43.35649871826172,65.19000244140625,16.456666946411133,34.70500183105469,42.58549880981445,43.04100036621094,64.56999969482422,16.185333251953125,34.712501525878906,42.5885009765625,43.041500091552734,65.01000213623047,16.321332931518555,69686800,38194000,23332000,20100000,45339000
2017-03-14,32.60965347290039,42.62649917602539,43.295501708984375,59.54163360595703,17.200000762939453,34.747501373291016,42.62649917602539,43.295501708984375,64.41000366210938,17.200000762939453,34.912498474121094,42.6875,43.37900161743164,64.55000305175781,17.20800018310547,34.709999084472656,42.377498626708984,43.006500244140625,64.1500015258789,16.40133285522461,34.82500076293945,42.6775016784668,43.1875,64.52999877929688,16.407333374023438,61236400,42612000,21234000,14280200,113976000
2017-03-15,32.95454406738281,42.64849853515625,43.419498443603516,59.85594177246094,17.048667907714844,35.1150016784668,42.64849853515625,43.419498443603516,64.75,17.048667907714844,35.1875,42.72249984741211,43.49399948120117,64.91999816894531,17.399999618530273,34.75749969482422,42.355499267578125,43.064998626708984,64.25,16.951332092285156,34.852500915527344,42.71649932861328,43.39699935913086,64.55000305175781,17.133333206176758,102767200,51244000,26658000,24833800,79962000
2017-03-16,33.008514404296875,42.67100143432617,43.5,59.754249572753906,17.469999313354492,35.17250061035156,42.67100143432617,43.5,64.63999938964844,17.469999313354492,35.255001068115234,42.775001525878906,43.635501861572266,64.76000213623047,17.71666717529297,35.064998626708984,42.5255012512207,43.375999450683594,64.30000305175781,17.270666122436523,35.18000030517578,42.76499938964844,43.5265007019043,64.75,17.49333381652832,76928000,36846000,22090000,20674300,106983000
2017-03-17,32.844261169433594,42.615501403808594,43.618499755859375,59.966861724853516,17.433332443237305,34.997501373291016,42.615501403808594,43.618499755859375,64.87000274658203,17.433332443237305,35.25,42.69150161743164,43.72100067138672,65.23999786376953,17.68866729736328,34.97249984741211,42.53200149536133,43.41849899291992,64.68000030517578,17.413333892822266,35.25,42.67449951171875,43.683998107910156,64.91000366210938,17.600000381469727,175540000,67688000,37366000,49219700,97462500
2017-03-20,33.18916702270508,42.8484992980957,43.39550018310547,60.02231979370117,17.461332321166992,35.3650016784668,42.8484992980957,43.39550018310547,64.93000030517578,17.461332321166992,35.375,42.88999938964844,43.516998291015625,65.18000030517578,17.636667251586914,35.057498931884766,42.550498962402344,43.23350143432617,64.72000122070312,17.254667282104492,35.099998474121094,42.57550048828125,43.4739990234375,64.91000366210938,17.373332977294922,86168000,45654000,30844000,14598100,54214500
2017-03-21,32.80908966064453,42.15999984741211,42.50699996948242,59.35674285888672,16.711999893188477,34.959999084472656,42.15999984741211,42.50699996948242,64.20999908447266,16.711999893188477,35.70000076293945,43.13999938964844,43.673500061035156,65.5,17.65333366394043,34.932498931884766,42.06549835205078,42.384498596191406,64.12999725341797,16.682666778564453,35.52750015258789,42.94200134277344,43.50299835205078,65.19000244140625,17.52199935913086,158119600,87658000,50760000,26640500,103629000
2017-03-22,33.179786682128906,42.40299987792969,42.4900016784668,60.11476516723633,17.000667572021484,35.35499954223633,42.40299987792969,42.4900016784668,65.02999877929688,17.000667572021484,35.400001525878906,42.46849822998047,42.76750183105469,65.13999938964844,17.004667282104492,34.939998626708984,41.95249938964844,42.349998474121094,64.12000274658203,16.700666427612305,34.962501525878906,42.02149963378906,42.4739990234375,64.12000274658203,16.770666122436523,103440800,53174000,27334000,20680000,60889500
2017-03-23,33.062469482421875,42.36899948120117,41.98249816894531,59.966861724853516,16.985332489013672,35.22999954223633,42.36899948120117,41.98249816894531,64.87000274658203,16.985332489013672,35.39500045776367,42.544498443603516,42.08449935913086,65.23999786376953,17.17799949645996,35.15250015258789,42.2400016784668,41.650001525878906,64.7699966430664,16.886667251586914,35.314998626708984,42.40999984741211,42.06949996948242,64.94000244140625,17.025999069213867,81385200,39060000,65754000,19269200,49803000
2017-03-24,32.996788024902344,42.28049850463867,41.75699996948242,60.068538665771484,17.54400062561035,35.15999984741211,42.28049850463867,41.75699996948242,64.9800033569336,17.54400062561035,35.435001373291016,42.59000015258789,42.20000076293945,65.44999694824219,17.592666625976562,35.087501525878906,42.17649841308594,41.45500183105469,64.76000213623047,17.000667572021484,35.375,42.58399963378906,42.099998474121094,65.36000061035156,17.046667098999023,89582400,42766000,42114000,22617100,84709500
2017-03-27,33.05309295654297,42.340999603271484,41.925498962402344,60.17947006225586,18.014667510986328,35.220001220703125,42.340999603271484,41.925498962402344,65.0999984741211,18.014667510986328,35.30500030517578,42.51499938964844,42.069000244140625,65.22000122070312,18.038000106811523,34.654998779296875,41.67499923706055,41.21500015258789,64.3499984741211,17.316667556762695,34.84749984741211,41.903499603271484,41.40449905395508,64.62999725341797,17.373332977294922,94300400,55116000,38692000,18614700,93462000
2017-03-28,33.7381706237793,42.79999923706055,42.03150177001953,60.3551139831543,18.496667861938477,35.95000076293945,42.79999923706055,42.03150177001953,65.29000091552734,18.496667861938477,36.0099983215332,42.92300033569336,42.27000045776367,65.47000122070312,18.711999893188477,35.154998779296875,42.505001068115234,41.61349868774414,64.6500015258789,18.333332061767578,35.227500915527344,42.587501525878906,41.984500885009766,64.95999908447266,18.468000411987305,133499200,60832000,30384000,20080400,119814000
2017-03-29,33.81324768066406,43.715999603271484,42.493499755859375,60.52149963378906,18.492000579833984,36.029998779296875,43.715999603271484,42.493499755859375,65.47000122070312,18.492000579833984,36.122501373291016,43.821998596191406,42.579498291015625,65.5,18.639999389648438,35.79750061035156,42.95100021362305,42.069000244140625,64.94999694824219,18.369333267211914,35.91999816894531,42.95249938964844,42.13750076293945,65.12000274658203,18.555999755859375,116760000,89716000,29146000,13618400,55143000
2017-03-30,33.76868438720703,43.81700134277344,42.4739990234375,60.743370056152344,18.527999877929688,35.98249816894531,43.81700134277344,42.4739990234375,65.70999908447266,18.527999877929688,36.125,43.85300064086914,42.599998474121094,65.9800033569336,18.799999237060547,35.875,43.58300018310547,42.3385009765625,65.36000061035156,18.480667114257812,36.04750061035156,43.747501373291016,42.5989990234375,65.41999816894531,18.535999298095703,84829200,55254000,18988000,15122800,62226000
2017-03-31,33.705326080322266,44.32699966430664,42.38999938964844,60.88204574584961,18.553333282470703,35.915000915527344,44.32699966430664,42.38999938964844,65.86000061035156,18.553333282470703,36.067501068115234,44.51750183105469,42.47800064086914,66.19000244140625,18.64533233642578,35.752498626708984,43.83250045776367,42.262001037597656,65.44999694824219,18.42133331298828,35.93000030517578,43.849998474121094,42.34149932861328,65.6500015258789,18.582000732421875,78646800,79152000,28820000,21040300,49419000
